Optimizer,learning_rate,epoch,loss
Adam,2.12e-02,3,4111135
Adam,2.13e-02,1,5985622
Adam,2.13e-02,2,5029173
Adam,2.13e-02,3,4095128
Adam,2.14e-02,1,5980550
Adam,2.14e-02,2,5017393
Adam,2.14e-02,3,4079157
Adam,2.15e-02,1,5975465
Adam,2.15e-02,2,5005596
Adam,2.15e-02,3,4063226
Adam,2.16e-02,1,5970365
Adam,2.16e-02,2,4993787
Adam,2.16e-02,3,4047335
Adam,2.17e-02,1,5965248
Adam,2.17e-02,2,4981961
Adam,2.17e-02,3,4031484
Adam,2.18e-02,1,5960117
Adam,2.18e-02,2,4970121
Adam,2.18e-02,3,4015676
Adam,2.19e-02,1,5954973
Adam,2.19e-02,2,4958265
Adam,2.19e-02,3,3999912
Adam,2.20e-02,1,5949813
Adam,2.20e-02,2,4946396
Adam,2.20e-02,3,3984193
Adam,2.21e-02,1,5944638
Adam,2.21e-02,2,4934514
Adam,2.21e-02,3,3968521
Adam,2.22e-02,1,5939447
Adam,2.22e-02,2,4922618
Adam,2.22e-02,3,3952897
Adam,2.23e-02,1,5934243
Adam,2.23e-02,2,4910709
Adam,2.23e-02,3,3937322
Adam,2.24e-02,1,5929023
Adam,2.24e-02,2,4898788
Adam,2.24e-02,3,3921799
Adam,2.25e-02,1,5923790
Adam,2.25e-02,2,4886855
Adam,2.25e-02,3,3906327
Adam,2.26e-02,1,5918541
Adam,2.26e-02,2,4874911
Adam,2.26e-02,3,3890909
Adam,2.27e-02,1,5913279
Adam,2.27e-02,2,4862955
Adam,2.27e-02,3,3875548
Adam,2.28e-02,1,5908000
Adam,2.28e-02,2,4850989
Adam,2.28e-02,3,3860241
Adam,2.29e-02,1,5902709
Adam,2.29e-02,2,4839012
Adam,2.29e-02,3,3844993
Adam,2.30e-02,1,5897403
Adam,2.30e-02,2,4827026
Adam,2.30e-02,3,3829805
Adam,2.31e-02,1,5892083
Adam,2.31e-02,2,4815031
Adam,2.31e-02,3,3814677
Adam,2.32e-02,1,5886748
Adam,2.32e-02,2,4803027
Adam,2.32e-02,3,3799612
Adam,2.33e-02,1,5881398
Adam,2.33e-02,2,4791013
Adam,2.33e-02,3,3784611
Adam,2.34e-02,1,5876036
Adam,2.34e-02,2,4778991
Adam,2.34e-02,3,3769675
Adam,2.35e-02,1,5870659
Adam,2.35e-02,2,4766964
Adam,2.35e-02,3,3754805
Adam,2.36e-02,1,5865269
Adam,2.36e-02,2,4754927
Adam,2.36e-02,3,3740004
Adam,2.37e-02,1,5859863
Adam,2.37e-02,2,4742884
Adam,2.37e-02,3,3725273
Adam,2.38e-02,1,5854445
Adam,2.38e-02,2,4730834
Adam,2.38e-02,3,3710612
Adam,2.39e-02,1,5849012
Adam,2.39e-02,2,4718780
Adam,2.39e-02,3,3696025
Adam,2.40e-02,1,5843565
Adam,2.40e-02,2,4706719
Adam,2.40e-02,3,3681512
Adam,2.41e-02,1,5838105
Adam,2.41e-02,2,4694654
