Optimizer,learning_rate,epoch,loss
Nadam,1.00e-04,13,6637463
Nadam,1.00e-04,14,6634328
Nadam,1.00e-04,15,6630976
Nadam,1.00e-04,16,6627401
Nadam,1.00e-04,17,6623594
Nadam,1.00e-04,18,6619550
Nadam,1.00e-04,19,6615260
Nadam,1.00e-04,20,6610720
Nadam,1.00e-04,21,6605921
Nadam,1.00e-04,22,6600855
Nadam,1.00e-04,23,6595515
Nadam,1.00e-04,24,6589895
Nadam,1.00e-04,25,6583988
Nadam,1.00e-04,26,6577785
Nadam,1.00e-04,27,6571278
Nadam,1.00e-04,28,6564460
Nadam,1.00e-04,29,6557325
Nadam,1.00e-04,30,6549865
Nadam,1.00e-04,31,6542071
Nadam,1.00e-04,32,6533938
Nadam,1.00e-04,33,6525458
Nadam,1.00e-04,34,6516624
Nadam,1.00e-04,35,6507427
Nadam,1.00e-04,36,6497862
Nadam,1.00e-04,37,6487923
Nadam,1.00e-04,38,6477601
Nadam,1.00e-04,39,6466890
Nadam,1.00e-04,40,6455782
Nadam,1.00e-04,41,6444276
Nadam,1.00e-04,42,6432359
Nadam,1.00e-04,43,6420026
Nadam,1.00e-04,44,6407274
Nadam,1.00e-04,45,6394094
Nadam,1.00e-04,46,6380481
Nadam,1.00e-04,47,6366431
Nadam,1.00e-04,48,6351936
Nadam,1.00e-04,49,6336992
Nadam,1.00e-04,50,6321594
Nadam,1.00e-04,51,6305734
Nadam,1.00e-04,52,6289413
Nadam,1.00e-04,53,6272621
Nadam,1.00e-04,54,6255355
Nadam,1.00e-04,55,6237611
Nadam,1.00e-04,56,6219387
Nadam,1.00e-04,57,6200676
Nadam,1.00e-04,58,6181476
Nadam,1.00e-04,59,6161784
Nadam,1.00e-04,60,6141595
Nadam,1.00e-04,61,6120908
Nadam,1.00e-04,62,6099720
Nadam,1.00e-04,63,6078026
Nadam,1.00e-04,64,6055829
Nadam,1.00e-04,65,6033124
Nadam,1.00e-04,66,6009908
Nadam,1.00e-04,67,5986184
Nadam,1.00e-04,68,5961948
Nadam,1.00e-04,69,5937199
Nadam,1.00e-04,70,5911938
Nadam,1.00e-04,71,5886165
