Optimizer,learning_rate,epoch,loss
Ftrl,1.00e-02,61,1478473
Ftrl,1.00e-02,62,1223597
Ftrl,1.00e-02,63,1462062
Ftrl,1.00e-02,64,1219248
Ftrl,1.00e-02,65,1442797
Ftrl,1.00e-02,66,1207424
Ftrl,1.00e-02,67,1444132
Ftrl,1.00e-02,68,1205609
Ftrl,1.00e-02,69,1432032
Ftrl,1.00e-02,70,1204357
Ftrl,1.00e-02,71,1423729
Ftrl,1.00e-02,72,1190928
Ftrl,1.00e-02,73,1433024
Ftrl,1.00e-02,74,1204413
Ftrl,1.00e-02,75,1400926
Ftrl,1.00e-02,76,1199116
Ftrl,1.00e-02,77,1411683
Ftrl,1.00e-02,78,1178234
Ftrl,1.00e-02,79,1420874
Ftrl,1.00e-02,80,1185394
Ftrl,1.00e-02,81,1389379
Ftrl,1.00e-02,82,1173689
Ftrl,1.00e-02,83,1399450
Ftrl,1.00e-02,84,1179545
Ftrl,1.00e-02,85,1376192
Ftrl,1.00e-02,86,1166128
Ftrl,1.00e-02,87,1378356
Ftrl,1.00e-02,88,1159153
Ftrl,1.00e-02,89,1375831
Ftrl,1.00e-02,90,1163526
Ftrl,1.00e-02,91,1349875
Ftrl,1.00e-02,92,1148264
Ftrl,1.00e-02,93,1352089
Ftrl,1.00e-02,94,1144558
Ftrl,1.00e-02,95,1334401
Ftrl,1.00e-02,96,1138835
Ftrl,1.00e-02,97,1332544
Ftrl,1.00e-02,98,1136983
Ftrl,1.00e-02,99,1322911
Ftrl,1.00e-02,100,1121463
Ftrl,5.00e-03,1,6660795
Ftrl,5.00e-03,2,6597562
Ftrl,5.00e-03,3,6493998
Ftrl,5.00e-03,4,6353477
Ftrl,5.00e-03,5,6178694
Ftrl,5.00e-03,6,5972651
Ftrl,5.00e-03,7,5738858
Ftrl,5.00e-03,8,5481342
Ftrl,5.00e-03,9,5204617
Ftrl,5.00e-03,10,4913627
Ftrl,5.00e-03,11,4613682
Ftrl,5.00e-03,12,4310380
Ftrl,5.00e-03,13,4009486
Ftrl,5.00e-03,14,3716786
Ftrl,5.00e-03,15,3437906
Ftrl,5.00e-03,16,3178055
Ftrl,5.00e-03,17,2941702
Ftrl,5.00e-03,18,2732126
Ftrl,5.00e-03,19,2550870
Ftrl,5.00e-03,20,2397095
Ftrl,5.00e-03,21,2267128
Ftrl,5.00e-03,22,2154811
Ftrl,5.00e-03,23,2054494
Ftrl,5.00e-03,24,1963784
Ftrl,5.00e-03,25,1880634
Ftrl,5.00e-03,26,1804171
Ftrl,5.00e-03,27,1733733
Ftrl,5.00e-03,28,1669365
Ftrl,5.00e-03,29,1610014
Ftrl,5.00e-03,30,1556373
Ftrl,5.00e-03,31,1506456
Ftrl,5.00e-03,32,1462890
